"year","lat","lon","depth","basin","x","y"
2016,35.5186265381384,-76.2363075558806,3.45666666666667,"west",387898.474175536,3931261.9540579
2016,35.5161886196914,-76.2394967023993,3.79,"west",387605.886368127,3930995.18475263
2016,35.511343292925,-76.2461258657987,4.70666666666667,"west",386997.950502738,3930465.34532375
2016,35.5118696764442,-76.2494100630993,4.20666666666667,"west",386700.854817873,3930527.49693029
2016,35.5154117010865,-76.2547365111078,4.87333333333333,"west",386222.814462249,3930926.49082542
2016,35.5177674768823,-76.2543556374277,4.54,"west",386260.676880431,3931187.34088647
2016,35.5209330283436,-76.2544786837662,4.29,"west",386253.985923726,3931538.58822932
2016,35.5251531070429,-76.2548952643538,4.20666666666667,"west",386222.169256281,3932007.13691359
2016,35.5313355569127,-76.2554154452647,3.29,"west",386183.735936963,3932693.4614601
2016,35.46686778314,-76.191841811013,3.27333333333333,"east",391861.232941254,3925471.58380875
2016,35.4691585153672,-76.1970362440461,3.10666666666667,"east",391392.987063676,3925731.3572709
2016,35.4692987865167,-76.1972010322625,2.60666666666667,"east",391378.223786002,3925747.09643717
2016,35.4729177989396,-76.2061090674961,3.35666666666667,"east",390574.864567611,3926158.32963926
2016,35.4767090175631,-76.2032897305453,3.02333333333333,"east",390835.789166829,3926575.70329679
2016,35.4810104007232,-76.1978243944013,3.77333333333333,"east",391337.425994406,3927046.75161786
2016,35.4742244957345,-76.1976311915332,3.44,"east",391345.821450459,3926293.89422037
2016,35.4722099891263,-76.1921946053171,3.35666666666667,"east",391836.376685545,3926064.48893471
2016,35.4773565195831,-76.1904986948484,3.77333333333333,"east",391997.132144462,3926633.44810377
2016,35.4820996709498,-76.1904666759783,4.10666666666667,"east",392006.382254392,3927159.48967176
2016,35.4876167653459,-76.1900143884832,4.35666666666667,"east",392054.79229648,3927770.91216693
2016,35.5127638997841,-76.1871072091872,4.08666666666667,"east",392352.07528938,3930556.88501664
2016,35.517950160462,-76.1859334912861,3.83666666666667,"east",392465.431657545,3931130.8305262
2016,35.5180342309508,-76.1857765820587,2.92,"east",392479.772202715,3931139.9839692
2016,35.5309066549274,-76.1775864568317,3.25333333333333,"east",393239.498368217,3932558.80976628
2016,35.5292598624113,-76.1675878521764,3.58666666666667,"east",394143.854148648,3932365.37520381
2016,35.523819923434,-76.1713487283105,3.67,"east",393795.700437804,3931766.05782281
2016,35.5201955885026,-76.1765775271469,3.92,"east",393316.795004928,3931369.71551895
2016,35.5148783186781,-76.1726128031278,3.83666666666667,"east",393669.289819401,3930775.6769148
2016,35.5112153431731,-76.1698830687219,4.00333333333333,"east",393912.009821723,3930366.46459238
2016,35.5093636969435,-76.1648114305699,4.00333333333333,"east",394369.514299883,3930155.64897908
2016,35.5074203526932,-76.1604175531083,3.92,"east",394765.453463212,3929935.40976101
2016,35.5062282784241,-76.1541128531808,3.83666666666667,"east",395335.684906742,3929796.48477941
2016,35.5129401292983,-76.1579829455131,3.67,"east",394993.438050028,3930545.02983793
2016,35.5168381752777,-76.1504450161719,3.75333333333333,"east",395682.055700627,3930969.3735726
2016,35.5327606480899,-76.1575295683706,4.08666666666667,"east",395060.360968694,3932742.90469103
2016,35.5364556843746,-76.1511009000951,4.08666666666667,"east",395647.984726817,3933145.90839211
2016,35.5335334595624,-76.1366670113766,3.83666666666667,"east",396952.794858896,3932806.6090106
2016,35.5189311364996,-76.1389967613631,3.92,"east",396722.865923891,3931189.45905857
2016,35.5108495569187,-76.1391377449745,3.75333333333333,"east",396699.728010617,3930293.25576875
2016,35.5108935619104,-76.1389653292262,3.75333333333333,"east",396715.42020362,3930297.95590464
2016,35.5056263739574,-76.1392384954506,3.92,"east",396683.900013279,3929714.0438401
2016,35.5007191468361,-76.135505195778,3.75333333333333,"east",397016.217710247,3929165.86651563
2016,35.5008714041072,-76.1288635433429,3.83666666666667,"east",397618.796252745,3929175.84040971
2016,35.5142988358024,-76.1294304114544,3.75333333333333,"east",397584.435551723,3930665.70012899
2016,35.5189036857668,-76.1253297329658,3.58666666666667,"east",397962.124767767,3931172.18547434
2016,35.5232000397849,-76.1125207599961,3.42,"east",399128.98709729,3931635.52573433
2016,35.5232961802143,-76.1045144499057,3.25333333333333,"east",399855.059302202,3931638.02716224
2016,35.5231924960721,-76.1042676866763,3.25333333333333,"east",399877.30512748,3931626.27667117
2016,35.5161977140564,-76.1011333578044,3.33666666666667,"east",400152.839229341,3930847.28980718
2016,35.5048057018179,-76.1005978380107,3.08666666666667,"east",400187.300804151,3929583.23357769
2016,35.5040919827628,-76.1075464357399,3.33666666666667,"east",399556.221268038,3929511.12690553
2016,35.5097674951288,-76.1082319916003,3.58666666666667,"east",399501.117956063,3930141.30944022
2016,35.5138748372304,-76.1128109414839,3.33666666666667,"east",399091.003619746,3930601.54039178
2016,35.5066189170214,-76.1154662445896,3.42,"east",398841.110687499,3929799.48867822
2016,35.4880131874564,-76.1256222613865,3.21,"east",397896.503883461,3927746.34674065
2016,35.4880664963606,-76.1255017296189,2.96,"east",397907.505035714,3927752.13463933
2016,35.4800553666758,-76.1416838318819,2.79333333333333,"east",396429.309781783,3926880.46401437
2016,35.4918684019106,-76.1567599420214,3.96,"east",395076.939906283,3928206.60302362
2016,35.4919783305707,-76.1566435173863,3.96,"east",395087.643509994,3928218.67170445
2016,35.4877433739933,-76.1546359677577,3.87666666666667,"east",395264.24854297,3927746.82891691
2016,35.4914884502399,-76.1610039510542,4.37666666666667,"east",394691.477054061,3928168.98289655
2016,35.4918212117958,-76.1608255003357,4.04333333333333,"east",394708.098296506,3928205.69993733
2016,35.492035788517,-76.1689101812208,4.12666666666667,"east",393975.031325423,3928238.15673938
2016,35.4862280516284,-76.1699292530084,3.79333333333333,"east",393874.956057821,3927595.10002841
2016,35.4806286050337,-76.1677570828015,3.46,"east",394064.655581526,3926971.71669593
2016,35.4781356593924,-76.1735615507478,3.96,"east",393534.780304606,3926701.46326572
2016,35.491590667549,-76.1755662505293,3.96,"east",393370.682467274,3928195.95987883
2016,35.525765279341,-76.283986251872,4.55666666666667,"west",383585.312377248,3932108.99967966
2016,35.5257093720469,-76.2840634492005,4.05666666666667,"west",383578.232007893,3932102.88988779
2016,35.5219641281623,-76.2836591900105,4.05666666666667,"west",383609.478343148,3931687.00905211
2016,35.5186371831554,-76.2842938677187,2.97333333333333,"west",383547.121988258,3931318.75077181
2016,35.5251658056262,-76.2919814140315,3.64,"west",382859.506611366,3932051.97983051
2016,35.5310475547198,-76.2585735787416,3.72333333333333,"west",385896.995897285,3932665.16899953
2016,35.5254971422586,-76.2577406690235,3.97333333333333,"west",385964.657645936,3932048.58309076
2016,35.5254700687113,-76.2575666607136,4.55666666666667,"west",385980.396952014,3932045.37897102
2016,35.5126569047901,-76.2583745923603,5.05666666666667,"west",385889.003749245,3930625.14804475
2016,35.5125433300021,-76.2582232990081,5.30666666666667,"west",385902.563227299,3930612.37590972
2016,35.5075501883733,-76.2592323125119,5.30666666666667,"west",385803.988726084,3930059.73273375
2016,35.5102832336309,-76.252445736971,5.22333333333333,"west",386423.324581396,3930355.02964902
2016,35.510350749861,-76.2523889914865,5.39,"west",386428.565845011,3930362.45281218
2016,35.520659191567,-76.2513770443166,4.30666666666667,"west",386534.846789559,3931504.6419267
2016,35.5207204632792,-76.2511795666779,3.97333333333333,"west",386552.839697296,3931511.21060124
2016,35.5213679233897,-76.2471695803816,4.30666666666667,"west",386917.361032703,3931578.41660571
2016,35.5139208957884,-76.2472083885933,4.14,"west",386903.394908872,3930752.47911829
2016,35.5138316285196,-76.2471485418046,4.39,"west",386908.696872741,3930742.50947004
2016,35.502744675647,-76.2457234506274,4.80666666666667,"west",387022.399326656,3929511.17628021
2016,35.4991850070986,-76.2461895682628,5.30666666666667,"west",386975.136238333,3929116.89313289
2016,35.499024828929,-76.2460702099616,3.55666666666667,"west",386985.737762856,3929098.9903871
2016,35.5099747376847,-76.2338219863141,3.64,"west",388111.857341831,3930299.52453864
2016,35.5099588958877,-76.2338317093218,3.97333333333333,"west",388110.953592854,3930297.77849252
2016,35.4988367809313,-76.2306511961634,4.47333333333333,"west",388383.999934302,3929060.578073
2016,35.4987485194909,-76.2306455802882,4.30666666666667,"west",388384.387184566,3929050.78231063
2016,35.4901532549742,-76.2211655639822,3.72333333333333,"west",389232.437907908,3928086.76620207
2016,35.4859719006675,-76.219626898017,3.80666666666667,"west",389366.279828683,3927621.27165831
2016,35.4835097585204,-76.225015791204,4.72333333333333,"west",388874.03304776,3927354.24203526
2016,35.4767742706793,-76.2254113332147,3.39,"west",388828.87491623,3926607.63190961
2016,35.4767182795661,-76.225311756205,3.97333333333333,"west",388837.832052543,3926601.30959856
2016,35.4683570377859,-76.2385124993289,2.14,"west",387628.544337492,3925688.88305669
2016,35.4682874260801,-76.2384738587553,2.80666666666667,"west",387631.953561015,3925681.11820803
2016,35.4686755920159,-76.2461534422601,2.72333333333333,"west",386935.684141327,3925732.93922492
2016,35.4687240394163,-76.2462064997072,2.39,"west",386930.937782913,3925738.37346055
2016,35.471516805734,-76.2414553855324,3.30666666666667,"west",387365.926707311,3926042.69742313
2016,35.4876728821876,-76.2524106167967,3.80666666666667,"west",386394.672665405,3927847.18323383
2016,35.4925696738395,-76.2588138879056,3.22333333333333,"west",385820.734356292,3928397.69696732
2016,35.4983552825037,-76.260347776186,3.97333333333333,"west",385689.79488848,3929041.17881976
2013,35.48,-76.299,2.2,"west",382157.145242025,3927050.78656815
2013,35.484,-76.3,2.11666666666667,"west",382072.265940715,3927495.63884075
2013,35.487,-76.3,1.95,"west",382076.649283339,3927828.38234811
2013,35.491,-76.3,2.36666666666667,"west",382082.494244169,3928272.04060253
2013,35.499,-76.299,2.45,"west",382184.88777999,3929158.16316848
2013,35.517,-76.299,2.7,"west",382211.182161481,3931154.63103035
2013,35.52,-76.301,2.11666666666667,"west",382034.209164315,3931489.76731278
2013,35.524,-76.303,1.45,"west",381858.71580843,3931935.82281559
2013,35.532,-76.27,2.78333333333333,"west",384862.375723431,3932784.09644006
2013,35.529,-76.27,4.28333333333333,"west",384858.088838564,3932451.35185246
2013,35.526,-76.271,4.53333333333333,"west",384763.131102893,3932119.7759079
2013,35.517,-76.269,5.36666666666667,"west",384931.625747768,3931119.2076405
2013,35.51,-76.268,4.28333333333333,"west",385012.324226702,3930341.63936615
2013,35.505,-76.269,4.36666666666667,"west",384914.499936781,3929788.23355912
2013,35.4986,-76.269,2.86666666666667,"west",384905.368239572,3929078.38174734
2013,35.493,-76.268,2.7,"west",384988.087458806,3928456.09581961
2013,35.457,-76.234,1.28333333333333,"west",388022.246522601,3924424.11092852
2013,35.461,-76.234,2.45,"west",388027.790496379,3924867.76336047
2013,35.466,-76.232,3.11666666666667,"west",388216.197683876,3925420.06297736
2013,35.473,-76.236,2.86666666666667,"west",387862.964938886,3926200.99253047
2013,35.48,-76.238,4.36666666666667,"west",387691.241751864,3926979.66068899
2013,35.486,-76.238,4.7,"west",387699.589618985,3927645.1421955
2013,35.495,-76.239,4.78333333333333,"west",387621.408050864,3928644.50425588
2013,35.501,-76.24,4.53333333333333,"west",387539.066806543,3929311.12704293
2013,35.507,-76.24,4.11666666666667,"west",387547.432492383,3929976.61092704
2013,35.511,-76.241,4.11666666666667,"west",387462.322596184,3930421.40787602
2013,35.518,-76.24,3.36666666666667,"west",387562.772792928,3931196.66635659
2013,35.523,-76.241,3.53333333333333,"west",387479.07282687,3931752.37854881
2013,35.527,-76.242,3.53333333333333,"west",387393.987624263,3932197.17781669
2013,35.525,-76.226,2.53333333333333,"west",388841.943119323,3931957.19084143
2013,35.515,-76.226,3.53333333333333,"west",388828.152370429,3930848.05013584
2013,35.506,-76.225,3.11666666666667,"west",388906.436762649,3929848.69819628
2013,35.498,-76.224,4.78333333333333,"west",388986.120202331,3928960.26249302
2013,35.489,-76.229,3.86666666666667,"west",388520.175385884,3927967.67777741
2013,35.48,-76.22,2.95,"west",389324.245740332,3926959.32658054
2013,35.471,-76.222,2.86666666666667,"west",389130.443421815,3925963.3521076
2013,35.463,-76.223,2.53333333333333,"west",389028.719702059,3925077.17089614
2013,35.457,-76.222,1.95,"west",389111.225923344,3924410.5696637
2013,35.4587,-76.1854,NA,"east",392434.86654136,3924558.6375778
2013,35.4626,-76.1856,NA,"east",392421.910843324,3924991.41414629
2013,35.4685,-76.1857,NA,"east",392420.695111095,3925645.90728159
2013,35.4737,-76.185,NA,"east",392491.132456825,3926221.89055204
2013,35.4777,-76.1844,NA,"east",392550.893111172,3926664.88817758
2013,35.4795,-76.1842,NA,"east",392571.433239252,3926864.31347904
2013,35.4824,-76.1838,NA,"east",392611.580129542,3927185.52533982
2013,35.4857,-76.1833,NA,"east",392661.328240852,3927550.99384615
2013,35.4898,-76.1837,NA,"east",392630.496731231,3928006.17205246
2013,35.4931,-76.1847,NA,"east",392544.180281075,3928373.2736092
2013,35.4976,-76.1898,NA,"east",392087.592142012,3928877.94920224
2013,35.5022,-76.1914,NA,"east",391948.6301569,3929389.9015163
2013,35.5064,-76.192,NA,"east",391899.841154128,3929856.39493828
2013,35.509,-76.1919,NA,"east",391912.395154664,3930144.66017607
2013,35.5118,-76.1933,NA,"east",391789.187438852,3930456.75309069
2013,35.5156,-76.1945,NA,"east",391685.468875887,3930879.5419128
2013,35.5204,-76.1959,NA,"east",391564.970682884,3931413.46603307
2013,35.5255,-76.1972,NA,"east",391453.959533635,3931980.55656655
2013,35.5322,-76.2003,NA,"east",391181.92765164,3932727.09719744
2013,35.5341,-76.2013,NA,"east",391093.832502281,3932938.93817633
2013,35.5306,-76.2171,NA,"east",389656.589816885,3932568.31119194
2013,35.4707,-76.1474,NA,"east",395898.669605457,3925848.85271887
2013,35.4761,-76.1506,NA,"east",395615.307901573,3926451.15805809
2013,35.4781,-76.1505,NA,"east",395626.965991795,3926672.87694738
2013,35.4809,-76.1506,NA,"east",395621.513836854,3926983.5373132
2013,35.4842,-76.1506,NA,"east",395625.780843247,3927349.54828732
2013,35.487,-76.1505,NA,"east",395638.472978148,3927659.99744196
2013,35.4896,-76.1504,NA,"east",395650.906126051,3927948.26422917
2013,35.4914,-76.1502,NA,"east",395671.375390236,3928147.6953373
2013,35.4936,-76.15,NA,"east",395692.361028857,3928391.49157052
2013,35.4963,-76.1491,NA,"east",395777.484391962,3928690.00452661
2013,35.4996,-76.1489,NA,"east",395799.88735841,3929055.80506438
2013,35.5026,-76.1485,NA,"east",395840.040956878,3929388.12078428
2013,35.5059,-76.1477,NA,"east",395916.856404903,3929753.28844783
2013,35.5091,-76.1474,NA,"east",395948.192863988,3930107.89293002
2013,35.5133,-76.1475,NA,"east",395944.543901363,3930573.83254568
2013,35.5168,-76.1463,NA,"east",396057.877132758,3930960.76230204
2013,35.5241,-76.1456,NA,"east",396130.760120302,3931769.68972952
2013,35.5316,-76.1448,NA,"east",396212.957275472,3932600.69576823
2013,35.5461,-76.1433,NA,"east",396367.608306543,3934207.36058301
2013,35.5534,-76.1429,NA,"east",396413.258629124,3935016.60857783
2013,35.559,-76.121,1.86666666666667,"east",398405.316101414,3935614.91775777
2013,35.549,-76.121,2.45,"east",398392.696377475,3934505.7846688
2013,35.544,-76.122,2.7,"east",398295.738385513,3933952.25040556
2013,35.54,-76.122,2.78333333333333,"east",398290.687481525,3933508.59797133
2013,35.537,-76.122,2.78333333333333,"east",398286.899629577,3933175.85883176
2013,35.534,-76.122,2.86666666666667,"east",398283.112057104,3932843.11985171
2013,35.53,-76.12,2.78333333333333,"east",398459.392491658,3932397.4061607
2013,35.524,-76.121,3.11666666666667,"east",398361.160640018,3931732.95970175
2013,35.517,-76.121,3.03333333333333,"east",398352.334108645,3930956.57069601
2013,35.513,-76.123,3.03333333333333,"east",398165.922682628,3930514.98360895
2013,35.508,-76.12,3.11666666666667,"east",398431.67774346,3929957.32728609
2013,35.5,-76.12,2.86666666666667,"east",398421.603373996,3929070.02800367
2013,35.495,-76.112,2.53333333333333,"east",399140.942891328,3928507.25892967
2013,35.491,-76.116,2.45,"east",398773.107648885,3928067.70670856
2013,35.496,-76.116,2.36666666666667,"east",398779.380011514,3928622.26758163
2013,35.486,-76.114,2.61666666666667,"east",398948.26502575,3927511.09644116
2013,35.506,-76.092,2.28333333333333,"east",400968.532210816,3929707.02948807
2013,35.5151,-76.091,2.61666666666667,"east",401070.388532593,3930715.32669289
2013,35.518,-76.091,2.53333333333333,"east",401073.9469964,3931036.97229787
2013,35.52,-76.09,2.36666666666667,"east",401167.077254111,3931257.794139
2013,35.522,-76.088,2.2,"east",401350.876848359,3931477.61593748
2013,35.526,-76.087,2.11666666666667,"east",401446.441685874,3931920.26531876
2013,35.503,-76.085,1.86666666666667,"east",401599.714470053,3929367.28796788
2014,35.48,-76.299,2.18333333333333,"west",382157.145242025,3927050.78656815
2014,35.484,-76.3,2.18333333333333,"west",382072.265940715,3927495.63884075
2014,35.487,-76.3,2.1,"west",382076.649283339,3927828.38234811
2014,35.491,-76.3,2.43333333333333,"west",382082.494244169,3928272.04060253
2014,35.499,-76.299,2.6,"west",382184.88777999,3929158.16316848
2014,35.517,-76.299,2.6,"west",382211.182161481,3931154.63103035
2014,35.52,-76.301,2.18333333333333,"west",382034.209164315,3931489.76731278
2014,35.524,-76.303,1.51666666666667,"west",381858.71580843,3931935.82281559
2014,35.532,-76.27,3.01666666666667,"west",384862.375723431,3932784.09644006
2014,35.529,-76.27,4.01666666666667,"west",384858.088838564,3932451.35185246
2014,35.526,-76.271,4.26666666666667,"west",384763.131102893,3932119.7759079
2014,35.517,-76.269,4.93333333333333,"west",384931.625747768,3931119.2076405
2014,35.51,-76.268,4.26666666666667,"west",385012.324226702,3930341.63936615
2014,35.505,-76.269,4.18333333333333,"west",384914.499936781,3929788.23355912
2014,35.4986,-76.269,2.85,"west",384905.368239572,3929078.38174734
2014,35.493,-76.268,2.51666666666667,"west",384988.087458806,3928456.09581961
2014,35.457,-76.234,1.43333333333333,"west",388022.246522601,3924424.11092852
2014,35.461,-76.234,1.93333333333333,"west",388027.790496379,3924867.76336047
2014,35.466,-76.232,3.01666666666667,"west",388216.197683876,3925420.06297736
2014,35.473,-76.236,3.01666666666667,"west",387862.964938886,3926200.99253047
2014,35.48,-76.238,4.1,"west",387691.241751864,3926979.66068899
2014,35.486,-76.238,4.6,"west",387699.589618985,3927645.1421955
2014,35.495,-76.239,4.43333333333333,"west",387621.408050864,3928644.50425588
2014,35.501,-76.24,4.55833333333333,"west",387539.066806543,3929311.12704293
2014,35.507,-76.24,4.26666666666667,"west",387547.432492383,3929976.61092704
2014,35.511,-76.241,4.26666666666667,"west",387462.322596184,3930421.40787602
2014,35.518,-76.24,3.01666666666667,"west",387562.772792928,3931196.66635659
2014,35.523,-76.241,3.18333333333333,"west",387479.07282687,3931752.37854881
2014,35.527,-76.242,3.6,"west",387393.987624263,3932197.17781669
2014,35.525,-76.226,3.18333333333333,"west",388841.943119323,3931957.19084143
2014,35.515,-76.226,3.68333333333333,"west",388828.152370429,3930848.05013584
2014,35.506,-76.225,3.26666666666667,"west",388906.436762649,3929848.69819628
2014,35.498,-76.224,4.51666666666667,"west",388986.120202331,3928960.26249302
2014,35.489,-76.229,3.6,"west",388520.175385884,3927967.67777741
2014,35.48,-76.22,3.01666666666667,"west",389324.245740332,3926959.32658054
2014,35.471,-76.222,3.01666666666667,"west",389130.443421815,3925963.3521076
2014,35.463,-76.223,2.6,"west",389028.719702059,3925077.17089614
2014,35.457,-76.222,2.1,"west",389111.225923344,3924410.5696637
2014,35.4587,-76.1854,1.92,"east",392434.86654136,3924558.6375778
2014,35.4626,-76.1856,2.42,"east",392421.910843324,3924991.41414629
2014,35.4685,-76.1857,2.92,"east",392420.695111095,3925645.90728159
2014,35.4737,-76.185,3.17,"east",392491.132456825,3926221.89055204
2014,35.4777,-76.1844,3.42,"east",392550.893111172,3926664.88817758
2014,35.4795,-76.1842,3.58666666666667,"east",392571.433239252,3926864.31347904
2014,35.4824,-76.1838,3.58666666666667,"east",392611.580129542,3927185.52533982
2014,35.4857,-76.1833,3.67,"east",392661.328240852,3927550.99384615
2014,35.4898,-76.1837,3.83666666666667,"east",392630.496731231,3928006.17205246
2014,35.4931,-76.1847,3.83666666666667,"east",392544.180281075,3928373.2736092
2014,35.4976,-76.1898,4.00333333333333,"east",392087.592142012,3928877.94920224
2014,35.5022,-76.1914,3.92,"east",391948.6301569,3929389.9015163
2014,35.5064,-76.192,3.83666666666667,"east",391899.841154128,3929856.39493828
2014,35.509,-76.1919,3.75333333333333,"east",391912.395154664,3930144.66017607
2014,35.5118,-76.1933,3.58666666666667,"east",391789.187438852,3930456.75309069
2014,35.5156,-76.1945,3.58666666666667,"east",391685.468875887,3930879.5419128
2014,35.5204,-76.1959,3.50333333333333,"east",391564.970682884,3931413.46603307
2014,35.5255,-76.1972,3.33666666666667,"east",391453.959533635,3931980.55656655
2014,35.5322,-76.2003,2.42,"east",391181.92765164,3932727.09719744
2014,35.5341,-76.2013,1.92,"east",391093.832502281,3932938.93817633
2014,35.4707,-76.1474,1.71166666666667,"east",395898.669605457,3925848.85271887
2014,35.4761,-76.1506,2.58666666666667,"east",395615.307901573,3926451.15805809
2014,35.4781,-76.1505,2.58666666666667,"east",395626.965991795,3926672.87694738
2014,35.4809,-76.1506,2.75333333333333,"east",395621.513836854,3926983.5373132
2014,35.4842,-76.1506,3.08666666666667,"east",395625.780843247,3927349.54828732
2014,35.487,-76.1505,3.33666666666667,"east",395638.472978148,3927659.99744196
2014,35.4896,-76.1504,3.37833333333333,"east",395650.906126051,3927948.26422917
2014,35.4914,-76.1502,3.50333333333333,"east",395671.375390236,3928147.6953373
2014,35.4936,-76.15,3.67,"east",395692.361028857,3928391.49157052
2014,35.4963,-76.1491,3.67,"east",395777.484391962,3928690.00452661
2014,35.4996,-76.1489,3.58666666666667,"east",395799.88735841,3929055.80506438
2014,35.5026,-76.1485,3.58666666666667,"east",395840.040956878,3929388.12078428
2014,35.5059,-76.1477,3.46166666666667,"east",395916.856404903,3929753.28844783
2014,35.5091,-76.1474,3.42,"east",395948.192863988,3930107.89293002
2014,35.5133,-76.1475,3.42,"east",395944.543901363,3930573.83254568
2014,35.5168,-76.1463,3.50333333333333,"east",396057.877132758,3930960.76230204
2014,35.5241,-76.1456,3.58666666666667,"east",396130.760120302,3931769.68972952
2014,35.5316,-76.1448,3.67,"east",396212.957275472,3932600.69576823
2014,35.5461,-76.1433,2.92,"east",396367.608306543,3934207.36058301
2014,35.5534,-76.1429,2.045,"east",396413.258629124,3935016.60857783
2014,35.559,-76.121,1.53333333333333,"east",398405.316101414,3935614.91775777
2014,35.549,-76.121,2.36666666666667,"east",398392.696377475,3934505.7846688
2014,35.544,-76.122,2.53333333333333,"east",398295.738385513,3933952.25040556
2014,35.54,-76.122,2.7,"east",398290.687481525,3933508.59797133
2014,35.537,-76.122,2.78333333333333,"east",398286.899629577,3933175.85883176
2014,35.534,-76.122,2.86666666666667,"east",398283.112057104,3932843.11985171
2014,35.53,-76.12,2.86666666666667,"east",398459.392491658,3932397.4061607
2014,35.524,-76.121,2.95,"east",398361.160640018,3931732.95970175
2014,35.517,-76.121,2.95,"east",398352.334108645,3930956.57069601
2014,35.513,-76.123,3.03333333333333,"east",398165.922682628,3930514.98360895
2014,35.508,-76.12,3.03333333333333,"east",398431.67774346,3929957.32728609
2014,35.5,-76.12,2.78333333333333,"east",398421.603373996,3929070.02800367
2014,35.495,-76.112,2.53333333333333,"east",399140.942891328,3928507.25892967
2014,35.491,-76.116,2.36666666666667,"east",398773.107648885,3928067.70670856
2014,35.496,-76.116,2.7,"east",398779.380011514,3928622.26758163
2014,35.486,-76.114,2.53333333333333,"east",398948.26502575,3927511.09644116
2014,35.506,-76.092,2.36666666666667,"east",400968.532210816,3929707.02948807
2014,35.5151,-76.091,2.53333333333333,"east",401070.388532593,3930715.32669289
2014,35.518,-76.091,2.45,"east",401073.9469964,3931036.97229787
2014,35.52,-76.09,2.28333333333333,"east",401167.077254111,3931257.794139
2014,35.522,-76.088,2.11666666666667,"east",401350.876848359,3931477.61593748
2014,35.526,-76.087,2.03333333333333,"east",401446.441685874,3931920.26531876
2014,35.503,-76.085,1.86666666666667,"east",401599.714470053,3929367.28796788
2015,35.48,-76.299,2.21,"west",382157.145242025,3927050.78656815
2015,35.484,-76.3,2.12666666666667,"west",382072.265940715,3927495.63884075
2015,35.487,-76.3,2.04333333333333,"west",382076.649283339,3927828.38234811
2015,35.491,-76.3,2.37666666666667,"west",382082.494244169,3928272.04060253
2015,35.499,-76.299,2.62666666666667,"west",382184.88777999,3929158.16316848
2015,35.517,-76.299,1.87666666666667,"west",382211.182161481,3931154.63103035
2015,35.52,-76.301,2.15166666666667,"west",382034.209164315,3931489.76731278
2015,35.524,-76.303,1.46,"west",381858.71580843,3931935.82281559
2015,35.532,-76.27,2.87666666666667,"west",384862.375723431,3932784.09644006
2015,35.529,-76.27,4.04333333333333,"west",384858.088838564,3932451.35185246
2015,35.526,-76.271,4.21,"west",384763.131102893,3932119.7759079
2015,35.517,-76.269,5.12666666666667,"west",384931.625747768,3931119.2076405
2015,35.51,-76.268,4.21,"west",385012.324226702,3930341.63936615
2015,35.505,-76.269,4.21,"west",384914.499936781,3929788.23355912
2015,35.4986,-76.269,2.79333333333333,"west",384905.368239572,3929078.38174734
2015,35.493,-76.268,2.54333333333333,"west",384988.087458806,3928456.09581961
2015,35.457,-76.234,1.46,"west",388022.246522601,3924424.11092852
2015,35.461,-76.234,1.96,"west",388027.790496379,3924867.76336047
2015,35.466,-76.232,3.04333333333333,"west",388216.197683876,3925420.06297736
2015,35.473,-76.236,2.79333333333333,"west",387862.964938886,3926200.99253047
2015,35.48,-76.238,4.29333333333333,"west",387691.241751864,3926979.66068899
2015,35.486,-76.238,4.79333333333333,"west",387699.589618985,3927645.1421955
2015,35.495,-76.239,4.62666666666667,"west",387621.408050864,3928644.50425588
2015,35.501,-76.24,4.71,"west",387539.066806543,3929311.12704293
2015,35.507,-76.24,4.29333333333333,"west",387547.432492383,3929976.61092704
2015,35.511,-76.241,4.29333333333333,"west",387462.322596184,3930421.40787602
2015,35.518,-76.24,2.96,"west",387562.772792928,3931196.66635659
2015,35.523,-76.241,3.29333333333333,"west",387479.07282687,3931752.37854881
2015,35.527,-76.242,3.87666666666667,"west",387393.987624263,3932197.17781669
2015,35.525,-76.226,3.29333333333333,"west",388841.943119323,3931957.19084143
2015,35.515,-76.226,4.12666666666667,"west",388828.152370429,3930848.05013584
2015,35.506,-76.225,3.04333333333333,"west",388906.436762649,3929848.69819628
2015,35.498,-76.224,4.54333333333333,"west",388986.120202331,3928960.26249302
2015,35.489,-76.229,4.12666666666667,"west",388520.175385884,3927967.67777741
2015,35.48,-76.22,3.04333333333333,"west",389324.245740332,3926959.32658054
2015,35.471,-76.222,3.21,"west",389130.443421815,3925963.3521076
2015,35.463,-76.223,2.62666666666667,"west",389028.719702059,3925077.17089614
2015,35.457,-76.222,2.12666666666667,"west",389111.225923344,3924410.5696637
2015,35.4587,-76.1854,2.27666666666667,"east",392434.86654136,3924558.6375778
2015,35.4626,-76.1856,2.61,"east",392421.910843324,3924991.41414629
2015,35.4685,-76.1857,2.94333333333333,"east",392420.695111095,3925645.90728159
2015,35.4737,-76.185,3.27666666666667,"east",392491.132456825,3926221.89055204
2015,35.4777,-76.1844,3.61,"east",392550.893111172,3926664.88817758
2015,35.4795,-76.1842,3.61,"east",392571.433239252,3926864.31347904
2015,35.4824,-76.1838,3.69333333333333,"east",392611.580129542,3927185.52533982
2015,35.4857,-76.1833,3.94333333333333,"east",392661.328240852,3927550.99384615
2015,35.4898,-76.1837,4.02666666666667,"east",392630.496731231,3928006.17205246
2015,35.4931,-76.1847,4.11,"east",392544.180281075,3928373.2736092
